city,temperature,rain,wind,humidity,claim_count_30d,avg_claim_amount,time_since_last_claim_hr,location_mismatch_score,speed_jump_kmh,accel_flatline_pct,risk_level,is_anomaly
Bengaluru,30.9,0.0,9.7,45.7,2,91.83,241.1,2.9,36.6,29.5,LOW,0
Delhi,41.1,0.0,9.4,63.3,2,204.02,27.7,18.4,59.0,14.9,LOW,0
Chennai,32.2,11.5,0.0,93.2,3,110.75,619.7,18.8,27.6,13.0,MODERATE,0
Ahmedabad,34.7,0.0,3.8,59.4,3,208.99,55.1,10.3,25.5,4.2,LOW,0
Bengaluru,32.0,0.0,7.7,48.0,3,73.4,176.0,20.0,40.2,21.2,LOW,0
Ahmedabad,37.3,27.0,0.5,71.9,2,77.47,349.3,3.9,37.0,6.6,MODERATE,0
Lucknow,26.8,36.6,4.6,71.8,3,117.46,71.7,10.4,12.5,7.6,MODERATE,0
Pune,34.5,0.0,2.9,59.5,2,178.73,345.9,23.8,26.7,15.8,LOW,0
Mumbai,37.0,0.0,5.8,56.0,2,137.05,338.1,10.0,73.4,10.8,LOW,0
Pune,27.1,0.0,8.2,54.1,1,70.51,208.3,3.3,23.6,7.9,LOW,0
Ahmedabad,27.7,0.0,2.9,47.9,3,114.96,613.0,22.6,36.2,0.3,LOW,0
Hyderabad,34.3,0.0,8.2,56.0,0,158.6,64.5,9.0,11.8,5.6,LOW,0
Ahmedabad,41.4,0.0,5.7,50.0,1,81.89,504.1,14.8,59.9,4.5,LOW,0
Bengaluru,33.6,25.1,12.6,73.1,0,197.12,53.8,4.8,53.1,2.9,MODERATE,0
Delhi,26.4,24.2,5.9,65.5,1,132.67,412.5,17.8,2.4,8.7,LOW,0
Mumbai,30.5,29.0,9.4,69.7,1,83.79,251.2,7.6,8.7,16.4,MODERATE,0
Kolkata,25.4,0.0,10.1,68.8,3,189.16,531.4,16.3,7.5,20.9,LOW,0
Hyderabad,44.0,0.0,3.0,47.8,1,205.81,450.3,2.0,58.1,21.3,LOW,0
Ahmedabad,32.0,0.0,7.4,60.3,2,109.0,30.3,15.8,9.1,19.8,LOW,0
Bengaluru,26.5,0.0,3.9,69.1,3,64.78,307.4,8.4,62.8,12.3,LOW,0
Chennai,29.1,10.3,4.4,83.3,2,63.63,234.2,8.0,34.8,5.1,LOW,0
Chennai,31.7,28.4,8.4,77.2,2,226.28,115.5,19.9,9.5,12.2,MODERATE,0
Ahmedabad,35.7,0.0,7.8,61.5,2,219.48,293.0,13.4,51.9,10.4,LOW,0
Ahmedabad,33.5,4.3,2.2,82.1,0,91.29,560.7,24.1,20.7,24.5,LOW,0
Mumbai,30.3,0.0,8.7,58.8,3,211.43,216.3,17.7,61.1,21.9,LOW,0
Chennai,29.8,108.1,6.4,78.2,0,213.98,112.1,16.8,0.3,3.3,ELEVATED,1
Hyderabad,35.6,14.8,5.7,73.0,3,134.05,637.7,16.5,9.7,22.3,LOW,0
Delhi,36.1,0.0,6.8,48.9,2,91.17,562.7,0.2,10.4,6.0,LOW,0
Delhi,30.6,0.0,3.8,64.4,0,187.14,422.3,17.7,61.7,22.2,LOW,0
Jaipur,35.7,0.0,6.4,44.9,2,50.92,230.3,15.6,9.6,2.1,LOW,0
Chennai,25.4,0.0,7.9,44.8,3,77.25,361.9,20.0,76.1,26.7,LOW,0
Hyderabad,32.0,0.0,0.0,55.4,1,62.36,637.1,3.6,53.9,11.7,LOW,0
Chennai,34.5,0.0,4.5,62.3,0,171.46,452.5,19.7,75.9,11.3,LOW,0
Ahmedabad,30.8,0.0,6.8,62.1,14,480.26,6.2,41.9,431.7,88.2,LOW,1
Chennai,29.9,0.0,5.6,56.4,1,181.2,600.5,19.8,57.7,10.8,LOW,0
Jaipur,37.7,0.0,6.0,80.3,2,159.17,223.6,6.3,0.4,11.9,MODERATE,0
Ahmedabad,33.5,0.0,4.2,64.9,2,180.63,517.4,23.2,26.9,7.7,LOW,0
Chennai,35.5,17.5,6.3,91.8,0,170.29,58.0,8.0,31.6,7.4,MODERATE,0
Chennai,36.1,13.7,5.1,78.8,0,113.22,581.3,17.9,63.3,28.1,MODERATE,0
Lucknow,33.8,3.0,5.2,63.9,2,112.58,498.4,7.6,59.1,13.9,LOW,0
Hyderabad,23.4,0.0,6.1,71.5,2,63.25,342.4,18.4,12.6,8.1,LOW,0
Chennai,33.5,4.3,2.3,78.2,8,357.86,17.7,83.9,294.0,96.1,LOW,1
Delhi,37.2,19.9,4.9,75.8,3,147.43,27.2,16.2,33.8,10.3,MODERATE,0
Mumbai,30.5,0.0,6.5,76.5,1,87.32,371.0,9.3,64.3,9.6,LOW,0
Mumbai,32.6,2.4,11.2,75.6,2,64.75,636.1,6.3,1.8,4.1,LOW,0
Hyderabad,33.8,12.8,0.4,92.1,1,89.28,408.6,21.8,40.9,1.7,LOW,0
Pune,28.5,4.6,5.9,86.7,0,177.83,700.9,23.7,18.5,5.1,MODERATE,0
Delhi,35.5,0.0,2.8,67.7,0,65.9,37.9,19.2,43.9,21.0,LOW,0
Ahmedabad,34.6,0.0,4.2,45.4,0,225.61,484.1,7.6,38.5,21.3,LOW,0
Kolkata,30.5,0.0,5.6,68.3,3,227.93,365.0,13.6,22.4,16.3,LOW,0
Hyderabad,36.0,0.0,2.5,41.2,1,75.64,93.3,20.4,63.7,13.5,LOW,0
Ahmedabad,37.9,0.0,8.9,56.3,3,204.97,475.7,5.0,31.8,2.1,LOW,0
Pune,22.6,0.0,8.3,34.2,11,397.57,8.9,52.2,245.3,86.2,LOW,1
Kolkata,24.9,0.6,7.2,76.9,1,146.69,290.5,12.8,71.0,29.7,LOW,0
Pune,26.8,0.0,5.5,64.7,1,72.24,610.7,24.2,57.0,12.6,LOW,0
Delhi,44.1,0.0,4.8,56.8,1,83.47,338.9,12.8,42.5,24.6,LOW,0
Mumbai,34.1,0.0,4.5,68.2,0,198.78,70.9,4.2,65.7,10.0,LOW,0
Kolkata,30.9,0.0,7.8,46.3,0,87.34,609.0,21.0,18.9,9.5,LOW,0
Ahmedabad,35.8,0.0,8.1,69.7,0,180.27,699.7,20.7,78.0,25.4,LOW,0
Kolkata,33.5,51.1,13.9,94.6,3,188.38,117.8,13.5,73.7,0.8,MODERATE,0
Ahmedabad,35.0,24.4,5.5,57.2,0,124.7,627.4,7.8,6.4,13.4,LOW,0
Pune,28.4,0.0,7.3,58.2,3,197.27,470.7,19.0,65.6,27.7,LOW,0
Pune,31.1,0.0,10.4,72.9,3,175.75,587.8,19.0,60.9,13.0,LOW,0
Mumbai,29.7,0.0,8.0,51.1,2,151.68,431.8,6.0,47.0,27.0,LOW,0
Delhi,41.8,0.0,11.7,61.6,3,135.18,251.2,16.0,0.2,29.0,MODERATE,0
Jaipur,41.9,0.0,2.8,72.1,2,184.45,276.5,24.0,71.5,13.0,LOW,0
Mumbai,30.8,36.5,4.3,94.0,0,96.23,304.4,9.3,79.0,25.6,MODERATE,0
Pune,32.3,0.0,6.8,44.4,0,103.26,423.6,24.5,36.3,28.1,LOW,0
Delhi,30.9,0.0,3.1,57.2,0,200.53,328.6,15.5,7.0,14.9,LOW,0
Bengaluru,28.0,0.0,5.1,41.8,3,151.09,442.7,0.1,7.6,6.2,LOW,0
Jaipur,36.9,0.0,6.2,56.1,2,240.56,459.0,17.9,34.5,0.6,LOW,0
Delhi,35.8,0.0,5.8,44.6,2,142.22,588.3,20.6,60.7,11.0,LOW,0
Kolkata,26.1,0.0,5.0,76.4,3,157.84,128.8,11.5,43.6,28.5,LOW,0
Kolkata,35.3,0.0,6.6,71.5,3,201.96,106.8,11.8,22.9,26.8,LOW,0
Pune,31.8,0.0,5.6,53.3,2,208.42,391.5,10.1,2.4,22.6,LOW,0
Bengaluru,25.3,0.0,6.1,61.6,1,188.94,711.6,12.8,34.2,8.6,LOW,0
Hyderabad,27.3,6.5,6.9,79.6,7,446.76,12.5,60.3,556.6,93.5,LOW,1
Delhi,53.1,37.1,7.7,66.2,0,242.76,125.3,24.4,6.9,6.6,ELEVATED,1
Bengaluru,28.0,0.0,5.7,46.9,0,151.78,109.2,7.5,24.6,0.1,LOW,0
Hyderabad,33.3,34.5,1.1,65.7,2,209.66,687.8,19.9,32.6,24.6,MODERATE,0
Mumbai,38.4,0.0,7.1,63.6,1,236.2,432.4,21.0,14.7,27.1,LOW,0
Chennai,32.4,2.2,6.8,70.6,3,128.1,542.5,23.7,24.5,2.7,LOW,0
Delhi,32.5,0.0,2.8,72.3,2,165.07,535.7,2.6,44.3,24.7,LOW,0
Bengaluru,30.1,92.2,7.3,73.1,1,140.34,134.7,7.7,16.6,10.8,ELEVATED,1
Chennai,31.4,51.8,10.0,62.3,3,135.21,395.7,3.1,64.7,4.5,MODERATE,0
Lucknow,27.8,0.0,1.9,72.1,0,196.83,554.4,7.5,5.4,1.1,MODERATE,0
Jaipur,29.1,0.0,6.1,61.3,2,183.86,553.0,24.5,34.5,2.0,LOW,0
Lucknow,41.0,5.5,5.7,88.6,2,230.03,79.6,21.0,66.3,9.7,LOW,0
Delhi,31.1,0.0,7.9,35.3,15,336.89,13.0,80.4,199.0,83.1,LOW,1
Jaipur,40.1,0.0,11.0,47.0,3,217.3,283.2,11.4,55.9,2.0,LOW,0
Chennai,38.1,0.0,5.7,70.1,2,139.73,51.5,6.9,1.6,10.7,LOW,0
Chennai,30.5,0.0,5.9,68.9,2,91.38,712.5,22.5,22.9,26.8,LOW,0
Pune,29.3,16.4,3.8,100.0,0,150.28,136.2,24.1,16.3,5.8,MODERATE,0
Pune,38.6,27.4,10.4,90.7,0,189.76,521.6,19.0,66.4,7.0,MODERATE,0
Kolkata,35.1,25.7,5.0,77.9,0,105.04,579.3,24.3,27.8,1.2,MODERATE,0
Chennai,37.3,5.9,10.7,56.6,0,172.06,153.5,16.4,36.5,18.6,LOW,0
Lucknow,26.0,0.0,3.0,36.5,13,467.78,13.0,73.2,722.4,96.8,LOW,1
Jaipur,31.7,0.0,9.8,68.2,13,447.5,16.1,51.7,381.5,70.5,LOW,1
Bengaluru,31.4,11.6,5.7,79.0,10,482.66,10.9,62.7,300.4,85.4,MODERATE,1
Mumbai,28.4,0.0,10.1,65.3,2,140.06,248.0,1.9,36.5,24.6,LOW,0
Hyderabad,29.7,0.0,1.9,53.4,0,128.5,632.4,15.5,32.5,16.0,LOW,0
Jaipur,38.8,0.0,3.8,68.7,13,430.98,2.8,43.5,465.4,98.3,LOW,1
Mumbai,31.1,0.0,9.1,49.6,2,152.44,329.4,6.8,12.8,9.3,LOW,0
Delhi,36.4,17.7,7.9,80.5,2,224.73,309.4,6.7,39.3,21.5,MODERATE,0
Hyderabad,34.0,0.0,6.1,54.4,8,416.3,21.7,41.3,250.8,85.0,LOW,1
Jaipur,36.6,0.0,6.8,58.1,1,50.04,644.2,19.4,52.2,3.9,LOW,0
Bengaluru,28.8,0.0,7.1,56.5,0,59.31,447.0,9.4,59.8,24.2,LOW,0
Lucknow,32.1,41.2,0.3,89.7,2,94.63,170.8,14.0,76.0,18.3,MODERATE,0
Delhi,44.0,0.0,10.4,59.9,0,223.45,107.5,23.2,22.0,16.0,LOW,0
Delhi,29.9,51.0,5.4,91.1,14,482.47,11.4,53.5,255.2,76.0,MODERATE,1
Jaipur,36.2,0.0,4.3,58.9,0,96.06,367.2,20.0,28.3,16.9,LOW,0
Chennai,34.4,0.0,6.1,56.5,3,154.43,385.2,9.7,37.5,19.1,LOW,0
Hyderabad,29.8,0.0,0.0,50.7,3,125.56,715.9,1.2,55.7,25.2,LOW,0
Ahmedabad,41.9,0.0,2.3,42.9,1,60.93,687.1,19.8,11.9,29.4,LOW,0
Ahmedabad,48.8,9.9,3.2,81.0,0,53.87,271.7,2.5,24.0,2.1,MODERATE,1
Lucknow,34.2,0.0,3.3,64.3,2,161.84,641.6,10.3,27.5,15.2,LOW,0
Mumbai,28.5,19.9,7.0,83.7,0,154.4,529.1,6.5,74.8,12.3,LOW,0
Pune,36.4,0.0,5.5,62.2,1,130.99,211.4,5.0,40.3,20.1,LOW,0
Delhi,24.7,0.0,8.1,64.4,1,208.34,401.6,10.1,68.1,5.8,LOW,0
Hyderabad,29.3,0.0,3.8,51.8,2,216.97,399.1,0.1,72.0,4.5,LOW,0
Lucknow,24.2,0.0,1.3,43.3,1,124.68,563.4,22.1,4.8,19.1,LOW,0
Chennai,31.0,0.0,6.2,35.9,3,184.02,364.8,10.9,23.2,11.5,LOW,0
Mumbai,29.5,43.2,8.9,53.3,1,70.3,25.6,1.2,77.3,3.8,MODERATE,0
Hyderabad,30.9,29.9,0.7,94.4,0,245.81,64.8,18.8,3.6,27.9,MODERATE,0
Ahmedabad,40.0,0.0,9.4,37.3,1,245.69,523.2,6.3,47.3,16.0,LOW,0
Kolkata,34.1,30.7,7.6,94.0,1,161.04,600.1,10.1,66.3,21.7,MODERATE,0
Hyderabad,31.2,0.0,3.1,52.0,2,205.89,471.3,23.5,78.6,28.4,LOW,0
Kolkata,33.5,0.0,7.1,79.4,2,230.33,584.8,1.8,19.9,24.6,LOW,0
Jaipur,34.6,0.0,8.0,45.4,1,203.77,79.2,16.4,4.4,3.5,LOW,0
Ahmedabad,37.9,0.0,4.7,65.3,1,140.9,152.8,4.8,8.0,13.0,LOW,0
Hyderabad,33.6,0.0,6.6,48.6,3,75.13,120.8,4.6,64.3,13.2,LOW,0
Jaipur,42.6,0.0,6.4,73.6,3,175.53,299.0,0.2,53.9,21.4,LOW,0
Lucknow,34.7,0.0,4.5,66.4,3,178.62,502.3,9.3,70.1,25.3,LOW,0
Kolkata,30.2,0.5,9.3,87.0,1,96.17,202.9,9.0,68.8,28.2,MODERATE,0
Bengaluru,28.1,0.0,11.1,39.5,3,203.52,179.0,24.2,50.9,20.8,LOW,0
Delhi,28.7,0.0,3.7,85.3,2,166.75,278.7,16.3,24.5,7.2,LOW,0
Bengaluru,22.4,0.0,8.5,64.5,14,490.32,6.4,86.7,340.7,88.3,LOW,1
Pune,34.6,0.0,4.6,50.2,2,82.87,353.5,18.3,49.9,21.8,LOW,0
Bengaluru,31.7,0.0,3.0,61.1,9,353.52,4.5,86.1,433.5,67.1,LOW,1
Bengaluru,26.7,0.0,1.1,85.7,3,239.06,643.1,18.8,0.4,12.2,LOW,0
Lucknow,29.6,0.0,0.0,64.8,1,87.97,290.3,23.9,23.1,1.9,LOW,0
Lucknow,30.5,0.0,0.0,33.8,1,150.38,543.2,12.4,10.2,17.1,LOW,0
Ahmedabad,27.1,0.0,0.0,62.7,2,144.31,188.0,6.1,66.7,16.4,LOW,0
Lucknow,29.6,0.0,3.7,62.9,2,162.78,517.1,22.2,79.8,21.9,LOW,0
Chennai,30.6,24.1,6.3,78.3,3,124.35,645.2,3.6,45.1,29.1,LOW,0
Bengaluru,25.8,0.0,5.9,51.2,0,174.99,639.9,4.9,58.5,8.1,LOW,0
Kolkata,32.0,0.0,11.9,51.6,0,137.17,372.0,17.4,29.4,25.9,LOW,0
Ahmedabad,36.5,0.0,8.7,38.0,2,102.0,159.8,7.9,36.2,25.5,LOW,0
Mumbai,36.9,108.5,11.1,88.2,0,183.54,475.0,20.3,11.2,23.5,ELEVATED,1
Delhi,34.9,0.0,10.7,56.9,0,139.75,108.4,14.0,21.2,11.5,LOW,0
Bengaluru,25.0,0.0,4.8,56.0,1,186.72,616.3,24.0,14.2,15.9,LOW,0
Lucknow,33.0,0.0,2.5,28.1,3,107.57,191.6,3.2,60.5,20.7,LOW,0
Hyderabad,35.3,0.0,4.3,44.0,3,64.81,208.1,5.0,69.6,5.4,LOW,0
Bengaluru,25.2,13.3,1.4,88.2,0,99.62,518.6,19.3,33.2,6.4,LOW,0
Bengaluru,32.3,0.0,7.7,60.1,0,163.97,471.0,2.6,3.2,9.9,LOW,0
Bengaluru,21.9,0.0,4.4,62.8,0,191.73,313.7,22.2,78.7,20.1,LOW,0
Lucknow,37.5,0.0,6.6,30.8,3,120.95,646.2,1.4,47.3,11.2,LOW,0
Ahmedabad,29.8,11.8,6.3,100.0,2,158.62,234.1,16.5,25.5,12.9,MODERATE,0
Ahmedabad,46.4,0.0,3.9,48.9,3,190.18,121.1,16.4,61.3,17.2,LOW,0
Lucknow,28.3,0.0,1.6,66.2,15,482.8,21.7,71.1,509.6,73.3,LOW,1
Ahmedabad,32.0,0.0,9.8,50.0,3,163.9,708.3,5.4,78.9,21.4,LOW,0
Chennai,26.4,11.4,8.3,100.0,0,51.21,520.0,4.9,10.4,10.1,MODERATE,0
Kolkata,31.3,0.0,7.3,43.8,0,170.73,192.2,10.5,28.6,21.0,LOW,0
Ahmedabad,40.3,1.6,7.6,83.0,0,124.56,634.8,1.6,46.8,28.5,MODERATE,0
Chennai,29.7,0.0,6.6,72.5,2,246.87,341.6,2.8,79.4,0.7,LOW,0
Pune,26.9,0.0,5.8,53.7,1,195.0,630.4,4.3,5.9,3.6,LOW,0
Lucknow,26.7,0.0,4.6,48.6,2,239.64,163.8,7.6,39.3,11.4,LOW,0
Lucknow,36.7,0.0,6.0,63.0,0,127.64,496.9,5.7,20.7,11.3,LOW,0
Lucknow,33.9,0.0,7.3,43.4,14,400.49,12.3,74.5,336.6,86.5,LOW,1
Mumbai,35.0,0.0,6.5,68.0,0,171.58,363.7,14.3,8.9,13.0,LOW,0
Chennai,29.2,28.2,8.3,81.1,3,94.24,194.4,8.4,3.5,27.1,MODERATE,0
Kolkata,35.2,0.0,2.4,42.5,3,65.17,164.6,16.4,35.5,8.7,LOW,0
Hyderabad,31.2,0.0,6.8,50.9,2,161.42,173.4,11.3,55.5,25.1,LOW,0
Kolkata,39.0,38.8,6.7,74.2,3,117.38,467.6,13.4,47.7,14.2,MODERATE,0
Kolkata,31.6,0.0,5.4,34.9,3,198.34,211.5,14.1,22.3,11.7,LOW,0
Delhi,31.8,0.0,5.6,66.1,0,211.63,280.8,24.6,29.5,10.5,LOW,0
Hyderabad,29.5,0.0,2.2,55.3,2,173.97,398.0,14.1,71.2,10.7,LOW,0
Delhi,37.1,0.0,7.0,49.1,3,83.24,651.0,15.0,2.5,19.0,LOW,0
Bengaluru,24.0,0.0,4.9,79.7,0,60.54,548.1,0.1,24.6,15.1,LOW,0
Kolkata,30.3,0.0,9.1,54.6,1,234.17,308.8,7.1,7.9,14.4,LOW,0
Kolkata,30.3,0.0,6.2,39.8,3,122.16,634.7,3.0,49.4,18.0,LOW,0
Pune,31.3,0.0,0.0,71.2,3,218.81,684.4,13.5,74.4,21.8,LOW,0
Lucknow,34.1,0.0,5.6,44.1,13,485.27,23.5,51.1,252.6,61.4,LOW,1
Jaipur,39.2,0.0,11.0,42.5,3,211.62,350.2,18.1,67.5,14.0,LOW,0
Hyderabad,24.4,0.0,2.9,69.1,0,74.85,366.7,6.7,39.3,28.5,LOW,0
Lucknow,31.2,0.0,3.8,61.6,0,194.71,220.7,0.6,12.9,10.5,LOW,0
Pune,35.0,0.0,1.5,63.6,7,429.41,18.4,59.3,468.3,97.8,LOW,1
Kolkata,34.8,0.0,4.2,54.7,3,115.87,251.1,6.7,36.2,23.2,LOW,0
Delhi,36.0,0.0,8.1,43.5,1,206.05,490.3,2.4,79.8,22.7,LOW,0
Bengaluru,30.9,6.5,0.0,94.2,2,120.79,683.3,18.7,43.7,7.6,LOW,0
Hyderabad,32.3,31.7,1.0,87.4,2,138.18,274.6,16.2,37.6,28.9,MODERATE,0
Pune,26.5,0.0,7.6,31.7,0,101.53,220.6,2.3,54.9,15.6,LOW,0
Lucknow,30.6,27.2,3.7,64.5,0,200.29,497.2,18.9,13.7,16.9,LOW,0
Ahmedabad,40.6,0.0,2.5,66.5,3,81.62,654.5,17.4,19.7,10.8,LOW,0
Jaipur,33.5,0.0,6.4,55.4,8,328.67,8.0,43.9,209.2,65.7,LOW,1
Lucknow,33.4,0.0,1.5,63.0,3,237.03,317.9,20.2,30.4,25.2,LOW,0
Chennai,36.0,9.1,3.5,93.0,0,153.31,81.0,9.5,14.0,19.5,LOW,0
Chennai,29.7,38.4,5.0,94.8,2,201.37,579.1,20.0,30.6,5.1,MODERATE,0
Bengaluru,26.4,0.0,9.1,59.2,0,189.58,55.1,9.8,70.5,4.8,LOW,0
Mumbai,37.5,47.8,5.1,75.9,1,166.9,91.8,14.3,76.3,10.3,MODERATE,0
Lucknow,36.2,0.0,7.0,61.0,1,93.94,660.9,10.7,52.3,1.0,LOW,0
Mumbai,30.7,0.0,11.6,50.3,3,223.3,198.8,24.7,53.5,8.6,LOW,0
Pune,34.9,0.0,0.4,54.7,0,220.82,682.5,22.9,32.5,26.9,LOW,0
Lucknow,22.6,0.0,2.9,58.3,2,246.78,418.0,12.4,40.0,20.9,LOW,0
Lucknow,39.2,0.0,0.0,63.3,3,147.31,461.3,2.8,48.6,13.9,LOW,0
Bengaluru,31.0,18.6,7.0,74.9,3,227.8,162.7,15.0,45.7,5.9,MODERATE,0
Hyderabad,31.1,0.0,3.0,63.5,2,188.52,338.8,3.2,70.4,12.9,LOW,0
Jaipur,36.1,0.0,4.0,49.9,0,242.38,214.8,14.4,24.7,22.3,LOW,0
Hyderabad,32.5,0.0,4.4,48.6,2,87.09,690.9,14.7,31.2,24.0,LOW,0
Chennai,30.8,68.8,5.0,65.1,2,222.23,44.2,4.6,51.2,10.1,MODERATE,0
Chennai,43.8,0.0,7.1,67.8,0,144.85,215.9,21.9,11.4,26.3,MODERATE,0
Lucknow,28.3,0.0,0.7,28.4,2,114.79,538.4,15.4,62.4,2.2,LOW,0
Kolkata,26.4,0.0,2.3,49.7,3,244.54,470.6,9.0,65.4,2.7,LOW,0
Kolkata,29.8,27.7,4.5,79.0,1,95.7,36.2,9.6,43.8,5.5,MODERATE,0
Pune,30.2,0.0,5.3,67.2,2,80.48,478.9,1.3,1.7,3.5,LOW,0
Jaipur,40.4,0.0,9.2,71.8,3,198.62,173.3,1.1,77.2,12.8,MODERATE,0
Mumbai,37.2,0.0,7.2,37.8,3,126.97,44.1,13.8,54.4,22.2,MODERATE,0
Pune,18.4,0.0,6.6,59.3,1,117.76,380.9,7.7,71.4,13.2,LOW,0
Ahmedabad,37.1,0.0,11.7,54.3,1,244.28,378.1,13.4,19.7,11.6,LOW,0
Bengaluru,24.4,9.8,5.1,69.5,2,143.33,577.4,20.8,22.7,24.6,LOW,0
Ahmedabad,32.8,0.0,1.9,56.8,0,81.33,224.1,8.2,33.9,19.7,LOW,0
Lucknow,27.8,13.7,2.8,80.2,2,170.8,549.6,18.1,3.5,24.1,LOW,0
Delhi,40.8,0.0,0.0,51.8,1,138.87,664.4,19.9,34.3,2.1,LOW,0
Ahmedabad,40.4,0.0,7.4,56.0,6,324.92,19.3,69.7,560.3,73.3,LOW,1
Chennai,26.8,0.0,5.2,70.8,2,65.89,266.8,15.3,44.8,2.9,LOW,0
Delhi,31.3,0.0,2.4,54.2,0,124.05,156.6,20.4,48.3,10.8,LOW,0
Pune,28.0,53.3,8.0,61.0,0,163.24,522.0,20.6,60.8,0.8,LOW,0
Pune,37.0,0.0,2.0,42.2,14,472.32,3.3,58.1,471.8,98.3,LOW,1
Kolkata,31.0,32.6,9.4,64.9,2,97.76,515.8,8.2,27.5,19.1,LOW,0
Pune,35.1,34.1,3.2,92.9,2,117.27,213.3,21.3,31.5,21.3,MODERATE,0
Lucknow,37.1,0.0,4.1,55.3,12,427.49,13.5,53.2,639.4,72.1,LOW,1
Bengaluru,25.7,0.0,3.3,52.0,1,201.71,335.6,17.7,25.8,25.3,LOW,0
Chennai,37.7,0.0,7.3,42.6,0,131.71,595.2,20.3,11.1,14.6,LOW,0
Lucknow,32.3,41.6,7.5,75.8,2,102.38,718.5,21.8,43.7,16.9,MODERATE,0
Pune,31.3,0.0,6.6,57.5,1,112.61,110.7,10.5,78.9,8.6,LOW,0
Lucknow,29.8,39.8,0.0,68.7,0,114.51,264.4,21.2,0.9,19.2,MODERATE,0
Chennai,34.6,8.4,8.8,67.7,0,217.45,694.2,2.1,0.7,16.5,LOW,0
Hyderabad,25.1,0.0,8.0,51.2,1,64.81,606.1,8.1,28.2,5.4,LOW,0
Hyderabad,30.2,0.0,3.0,53.3,1,216.29,486.3,21.5,78.1,26.1,LOW,0
Delhi,38.8,0.0,8.1,60.4,14,385.08,14.9,74.4,523.6,70.2,LOW,1
Bengaluru,24.7,0.0,1.2,60.3,0,59.51,527.6,16.8,29.5,12.3,LOW,0
Hyderabad,34.1,0.0,3.2,57.0,0,169.1,718.6,12.9,74.9,23.6,LOW,0
Kolkata,29.2,0.0,6.3,63.0,1,218.71,271.4,10.5,66.6,2.7,LOW,0
Hyderabad,31.6,0.0,11.9,22.5,1,148.25,280.2,10.3,62.5,0.4,LOW,0
Pune,28.8,10.5,5.4,67.7,0,95.91,380.6,22.8,41.0,4.7,LOW,0
Kolkata,39.0,0.0,6.2,41.7,2,140.82,282.7,22.3,49.0,26.3,LOW,0
Delhi,43.9,1.4,5.6,67.6,3,245.89,68.3,5.0,50.2,9.1,LOW,0
Pune,30.6,12.4,0.1,64.7,1,191.04,335.8,7.8,77.0,4.2,LOW,0
Kolkata,36.1,0.0,10.0,59.2,1,198.12,62.3,8.0,45.0,12.1,LOW,0
Bengaluru,29.6,33.6,4.9,78.0,10,406.98,10.6,60.3,214.6,98.3,MODERATE,1
Bengaluru,28.1,0.0,1.7,51.8,0,185.39,378.8,23.6,31.9,6.9,LOW,0
Pune,24.2,0.0,9.9,63.0,3,106.12,445.1,17.8,66.1,27.8,LOW,0
Delhi,34.4,19.5,8.6,93.3,2,161.47,311.0,4.2,5.9,7.1,MODERATE,0
Hyderabad,34.2,0.0,4.2,53.1,12,419.93,17.4,43.4,428.3,69.5,LOW,1
Bengaluru,31.7,0.0,7.8,45.5,11,407.64,23.4,64.0,293.0,66.7,LOW,1
Hyderabad,37.9,0.0,3.7,60.1,13,438.05,11.8,59.7,322.3,97.0,LOW,1
Kolkata,36.4,16.3,7.1,80.5,1,206.39,517.4,4.8,45.0,22.3,MODERATE,0
Delhi,35.7,0.0,8.6,56.2,1,146.11,471.5,19.9,71.6,22.0,LOW,0
Mumbai,29.7,92.1,6.6,74.2,2,200.17,335.3,15.8,36.2,18.3,ELEVATED,1
Mumbai,32.5,15.9,9.1,71.7,3,117.2,371.1,17.6,61.7,11.8,LOW,0
Ahmedabad,32.2,27.0,8.2,93.5,13,413.21,20.5,98.5,772.1,94.2,MODERATE,1
Pune,31.1,31.8,11.6,77.7,1,72.34,309.8,20.4,55.6,0.2,MODERATE,0
Ahmedabad,36.5,1.4,4.8,100.0,3,130.09,558.7,21.7,27.3,19.8,MODERATE,0
Hyderabad,39.1,0.0,4.3,60.3,0,73.62,355.1,10.0,57.7,28.6,LOW,0
Chennai,34.0,17.3,5.9,94.1,7,366.45,14.3,54.4,668.3,91.0,MODERATE,1
Jaipur,32.6,0.0,3.0,44.2,3,143.96,329.2,21.5,1.9,7.5,LOW,0
Hyderabad,30.0,0.0,7.1,42.4,2,246.9,227.1,21.2,79.8,17.7,LOW,0
Kolkata,37.3,36.8,4.9,90.0,2,117.82,444.0,5.5,18.4,15.6,MODERATE,0
Chennai,29.1,9.6,2.1,76.4,15,381.75,22.4,94.2,285.3,70.4,LOW,1
Jaipur,43.3,0.0,13.0,61.1,1,195.71,409.1,23.7,8.1,21.7,MODERATE,0
Chennai,30.4,30.9,11.6,91.1,12,326.82,13.4,82.9,257.6,88.2,MODERATE,1
Jaipur,39.2,0.0,4.7,42.2,2,162.98,159.4,1.9,47.5,0.8,LOW,0
Kolkata,37.3,0.0,4.5,47.4,2,178.51,678.4,9.7,24.1,1.2,LOW,0
Mumbai,35.0,0.0,8.3,63.2,2,242.7,419.6,19.3,68.9,26.7,LOW,0
Mumbai,35.6,11.0,1.8,66.6,3,213.0,338.8,9.5,77.9,3.5,LOW,0
